,Absences,GPA,Activity,age,education,occupation,sex,income
24812,,,,37.0,Some-college,Tech-support,Female,<=50K
24814,,,,37.0,HS-grad,Other-service,Male,<=50K
24815,,,,50.0,Some-college,Adm-clerical,Female,>50K
24816,,,,19.0,HS-grad,Sales,Male,<=50K
24817,,,,32.0,Some-college,Other-service,Male,<=50K
24818,,,,44.0,Assoc-voc,Tech-support,Male,<=50K
24819,,,,20.0,Some-college,Other-service,Female,<=50K
24820,,,,29.0,Some-college,Tech-support,Female,<=50K
24822,,,,34.0,Assoc-voc,Prof-specialty,Female,<=50K
24823,,,,44.0,Bachelors,Exec-managerial,Male,<=50K
24824,,,,18.0,11th,Other-service,Female,<=50K
24825,,,,22.0,Some-college,Tech-support,Female,<=50K
24826,,,,39.0,Doctorate,Prof-specialty,Female,>50K
24827,,,,26.0,Some-college,Protective-serv,Male,<=50K
24829,,,,21.0,Some-college,Other-service,Male,<=50K
24830,,,,49.0,Bachelors,Prof-specialty,Male,<=50K
24831,,,,24.0,Assoc-acdm,Machine-op-inspct,Male,<=50K
24832,,,,26.0,Bachelors,Exec-managerial,Male,<=50K
24833,,,,25.0,Some-college,Protective-serv,Male,<=50K
24834,,,,30.0,Assoc-acdm,Prof-specialty,Male,<=50K
24835,,,,52.0,Bachelors,Prof-specialty,Male,>50K
24836,,,,30.0,HS-grad,Craft-repair,Male,<=50K
24837,,,,20.0,HS-grad,Adm-clerical,Male,<=50K
24838,,,,31.0,HS-grad,Handlers-cleaners,Male,<=50K
24839,,,,44.0,Bachelors,Exec-managerial,Male,>50K
24840,,,,46.0,Some-college,Sales,Male,>50K
24841,,,,31.0,HS-grad,Farming-fishing,Female,<=50K
24842,,,,57.0,7th-8th,Other-service,Female,<=50K
24843,,,,58.0,HS-grad,Craft-repair,Male,<=50K
24844,,,,41.0,HS-grad,Craft-repair,Male,<=50K
24845,,,,23.0,HS-grad,Adm-clerical,Female,<=50K
24846,,,,47.0,HS-grad,Other-service,Female,<=50K
24847,,,,72.0,Prof-school,Prof-specialty,Male,>50K
24848,,,,26.0,Bachelors,Exec-managerial,Male,<=50K
24849,,,,45.0,Some-college,Adm-clerical,Male,<=50K
24850,,,,48.0,Prof-school,Exec-managerial,Male,>50K
24851,,,,23.0,Some-college,Handlers-cleaners,Male,<=50K
24852,,,,20.0,HS-grad,Other-service,Female,<=50K
24853,,,,18.0,11th,Other-service,Male,<=50K
24854,,,,27.0,Bachelors,Exec-managerial,Female,<=50K
24855,,,,25.0,HS-grad,Handlers-cleaners,Male,<=50K
24856,,,,45.0,HS-grad,Priv-house-serv,Female,<=50K
24857,,,,53.0,Some-college,Exec-managerial,Female,<=50K
24858,,,,54.0,Some-college,Craft-repair,Male,>50K
24859,,,,41.0,HS-grad,Sales,Male,>50K
24860,,,,23.0,9th,Machine-op-inspct,Male,<=50K
24861,,,,17.0,10th,Other-service,Male,<=50K
24862,,,,42.0,HS-grad,Craft-repair,Male,<=50K
24863,,,,61.0,12th,Prof-specialty,Male,<=50K
24864,,,,57.0,Some-college,Adm-clerical,Female,>50K
24865,,,,21.0,Some-college,Craft-repair,Male,<=50K
24866,,,,44.0,Some-college,Sales,Male,>50K
24867,,,,48.0,Assoc-acdm,Other-service,Male,<=50K
24868,,,,46.0,Prof-school,Farming-fishing,Male,<=50K
24869,,,,37.0,HS-grad,Farming-fishing,Male,<=50K
24870,,,,35.0,HS-grad,Exec-managerial,Female,<=50K
24871,,,,27.0,Bachelors,Transport-moving,Female,<=50K
24872,,,,28.0,Some-college,Sales,Male,<=50K
24873,,,,19.0,HS-grad,Handlers-cleaners,Male,<=50K
24874,,,,63.0,Bachelors,Sales,Male,>50K
24877,,,,36.0,Assoc-voc,Protective-serv,Female,<=50K
24878,,,,20.0,12th,Other-service,Male,<=50K
24879,,,,28.0,Bachelors,Protective-serv,Male,<=50K
24880,,,,58.0,HS-grad,Sales,Female,<=50K
24881,,,,48.0,HS-grad,Sales,Male,<=50K
24882,,,,39.0,Some-college,Exec-managerial,Female,<=50K
24883,,,,38.0,HS-grad,Craft-repair,Male,<=50K
24884,,,,50.0,Assoc-acdm,Prof-specialty,Female,<=50K
24885,,,,35.0,Bachelors,Prof-specialty,Female,<=50K
24886,,,,45.0,Bachelors,Exec-managerial,Male,<=50K
24887,,,,38.0,Some-college,Craft-repair,Male,<=50K
24888,,,,54.0,Assoc-acdm,Exec-managerial,Female,>50K
24889,,,,42.0,Bachelors,Prof-specialty,Female,<=50K
24890,,,,32.0,10th,Craft-repair,Female,<=50K
24891,,,,55.0,Doctorate,Prof-specialty,Male,>50K
24892,,,,63.0,Some-college,Sales,Male,<=50K
24893,,,,21.0,9th,Machine-op-inspct,Male,<=50K
24895,,,,46.0,Bachelors,Protective-serv,Male,>50K
24896,,,,43.0,Some-college,Adm-clerical,Female,<=50K
24897,,,,35.0,HS-grad,Exec-managerial,Male,<=50K
24898,,,,37.0,9th,Transport-moving,Male,<=50K
24899,,,,51.0,HS-grad,Craft-repair,Female,<=50K
24900,,,,45.0,Bachelors,Exec-managerial,Male,>50K
24901,,,,19.0,12th,Other-service,Male,<=50K
24903,,,,61.0,9th,Exec-managerial,Male,<=50K
24904,,,,21.0,HS-grad,Sales,Female,<=50K
24905,,,,45.0,HS-grad,Transport-moving,Male,<=50K
24906,,,,38.0,Bachelors,Exec-managerial,Male,>50K
24907,,,,28.0,Bachelors,Prof-specialty,Female,>50K
24908,,,,40.0,Bachelors,Prof-specialty,Male,<=50K
24909,,,,32.0,HS-grad,Machine-op-inspct,Female,<=50K
24910,,,,55.0,Some-college,Adm-clerical,Female,<=50K
24911,,,,64.0,HS-grad,Prof-specialty,Female,<=50K
24912,,,,34.0,HS-grad,Adm-clerical,Male,<=50K
24914,,,,58.0,Some-college,Other-service,Female,<=50K
24915,,,,46.0,Assoc-acdm,Craft-repair,Male,<=50K
24916,,,,44.0,Assoc-voc,Exec-managerial,Male,<=50K
24917,,,,31.0,Some-college,Other-service,Female,<=50K
24918,,,,31.0,HS-grad,Machine-op-inspct,Female,<=50K
24919,,,,39.0,Some-college,Sales,Female,>50K
24920,,,,19.0,12th,Sales,Female,<=50K
24921,,,,56.0,HS-grad,Other-service,Female,<=50K
24922,,,,53.0,9th,Exec-managerial,Male,<=50K
24923,,,,68.0,Masters,Prof-specialty,Male,<=50K
24924,,,,69.0,HS-grad,Other-service,Female,<=50K
24925,,,,62.0,Some-college,Sales,Male,>50K
24926,,,,62.0,HS-grad,Other-service,Male,<=50K
24927,,,,39.0,HS-grad,Other-service,Female,<=50K
24928,,,,45.0,Assoc-acdm,Exec-managerial,Male,<=50K
24929,,,,29.0,Some-college,Adm-clerical,Male,<=50K
24930,,,,33.0,Some-college,Other-service,Male,<=50K
24931,,,,34.0,Some-college,Machine-op-inspct,Male,>50K
24932,,,,29.0,HS-grad,Machine-op-inspct,Female,<=50K
24933,,,,65.0,11th,Exec-managerial,Male,>50K
24934,,,,18.0,Some-college,Sales,Female,<=50K
24935,,,,22.0,HS-grad,Farming-fishing,Male,<=50K
24936,,,,30.0,Bachelors,Adm-clerical,Male,>50K
24937,,,,44.0,Bachelors,Machine-op-inspct,Male,>50K
24938,,,,48.0,Some-college,Prof-specialty,Female,<=50K
24939,,,,52.0,HS-grad,Adm-clerical,Male,<=50K
24940,,,,53.0,Bachelors,Exec-managerial,Male,>50K
24941,,,,48.0,HS-grad,Adm-clerical,Female,<=50K
24942,,,,25.0,Bachelors,Adm-clerical,Female,<=50K
24943,,,,41.0,Bachelors,Sales,Male,>50K
24944,,,,37.0,HS-grad,Craft-repair,Male,<=50K
24945,,,,55.0,10th,Transport-moving,Male,<=50K
24946,,,,67.0,HS-grad,Adm-clerical,Female,<=50K
24947,,,,36.0,Some-college,Adm-clerical,Male,<=50K
24948,,,,47.0,HS-grad,Sales,Female,<=50K
24950,,,,25.0,Bachelors,Sales,Female,<=50K
24951,,,,19.0,9th,Farming-fishing,Male,<=50K
24952,,,,24.0,7th-8th,Machine-op-inspct,Male,<=50K
24953,,,,30.0,Some-college,Sales,Male,<=50K
24954,,,,17.0,11th,Adm-clerical,Male,<=50K
24955,,,,28.0,Bachelors,Adm-clerical,Male,<=50K
24956,,,,34.0,Assoc-voc,Adm-clerical,Male,<=50K
24957,,,,35.0,Some-college,Sales,Male,<=50K
24958,,,,24.0,Some-college,Protective-serv,Male,<=50K
24959,,,,43.0,HS-grad,Adm-clerical,Female,>50K
24960,,,,20.0,HS-grad,Machine-op-inspct,Male,<=50K
24961,,,,55.0,Masters,Exec-managerial,Male,>50K
24962,,,,22.0,Some-college,Adm-clerical,Female,<=50K
24963,,,,20.0,Some-college,Other-service,Male,<=50K
24964,,,,44.0,HS-grad,Other-service,Female,<=50K
24965,,,,38.0,Assoc-acdm,Craft-repair,Male,<=50K
24966,,,,53.0,9th,Sales,Female,<=50K
24967,,,,26.0,Some-college,Sales,Male,<=50K
24968,,,,58.0,Some-college,Protective-serv,Male,>50K
24969,,,,23.0,HS-grad,Exec-managerial,Male,<=50K
24970,,,,53.0,1st-4th,Transport-moving,Male,<=50K
24971,,,,35.0,HS-grad,Craft-repair,Male,<=50K
24972,,,,41.0,HS-grad,Sales,Male,<=50K
24973,,,,31.0,HS-grad,Machine-op-inspct,Male,<=50K
24974,,,,50.0,HS-grad,Prof-specialty,Female,<=50K
24975,,,,57.0,9th,Sales,Male,>50K
24976,,,,25.0,11th,Tech-support,Male,<=50K
24977,,,,23.0,HS-grad,Machine-op-inspct,Male,<=50K
24978,,,,48.0,Bachelors,Exec-managerial,Male,<=50K
24979,,,,34.0,Some-college,Sales,Female,<=50K
24980,,,,37.0,Some-college,Craft-repair,Male,<=50K
24981,,,,43.0,Bachelors,Sales,Male,<=50K
24982,,,,20.0,Some-college,Sales,Male,<=50K
24983,,,,40.0,Bachelors,Prof-specialty,Male,>50K
24984,,,,27.0,Some-college,Adm-clerical,Female,<=50K
24985,,,,35.0,10th,Craft-repair,Male,<=50K
24986,,,,33.0,Bachelors,Sales,Female,<=50K
24987,,,,57.0,Some-college,Craft-repair,Female,<=50K
24988,,,,43.0,Assoc-acdm,Tech-support,Male,<=50K
24989,,,,40.0,Assoc-acdm,Exec-managerial,Male,>50K
24990,,,,54.0,Some-college,Transport-moving,Male,<=50K
24991,,,,28.0,Some-college,Adm-clerical,Female,<=50K
24992,,,,32.0,HS-grad,Craft-repair,Male,<=50K
24993,,,,49.0,HS-grad,Sales,Male,>50K
24994,,,,52.0,HS-grad,Craft-repair,Male,<=50K
24995,,,,41.0,10th,Transport-moving,Male,<=50K
24996,,,,19.0,HS-grad,Farming-fishing,Male,<=50K
24997,,,,33.0,HS-grad,Craft-repair,Female,<=50K
24999,,,,25.0,Bachelors,Prof-specialty,Female,<=50K
25000,,,,44.0,11th,Sales,Female,<=50K
25001,,,,20.0,Some-college,Prof-specialty,Male,<=50K
25002,,,,46.0,10th,Other-service,Male,<=50K
25003,,,,39.0,HS-grad,Sales,Male,<=50K
25004,,,,34.0,HS-grad,Handlers-cleaners,Male,<=50K
25005,,,,19.0,HS-grad,Handlers-cleaners,Male,<=50K
25006,,,,27.0,HS-grad,Craft-repair,Male,>50K
25007,,,,53.0,9th,Transport-moving,Male,<=50K
25008,,,,46.0,Assoc-voc,Machine-op-inspct,Male,<=50K
25010,,,,39.0,Some-college,Machine-op-inspct,Male,<=50K
25011,,,,30.0,HS-grad,Handlers-cleaners,Male,<=50K
25012,,,,53.0,Masters,Exec-managerial,Male,>50K
25013,,,,33.0,9th,Handlers-cleaners,Male,<=50K
25014,,,,22.0,Some-college,Exec-managerial,Female,<=50K
25015,,,,44.0,Some-college,Other-service,Female,<=50K
25016,,,,30.0,Some-college,Sales,Female,<=50K
25017,,,,66.0,Some-college,Adm-clerical,Female,<=50K
25018,,,,39.0,Bachelors,Craft-repair,Male,<=50K
25019,,,,37.0,HS-grad,Prof-specialty,Male,>50K
25020,,,,34.0,HS-grad,Handlers-cleaners,Female,<=50K
25021,,,,17.0,11th,Craft-repair,Male,<=50K
25022,,,,43.0,Bachelors,Sales,Male,>50K
25023,,,,46.0,Bachelors,Prof-specialty,Male,>50K
25024,,,,17.0,11th,Other-service,Male,<=50K
25025,,,,60.0,7th-8th,Machine-op-inspct,Male,<=50K
25026,,,,63.0,Masters,Tech-support,Male,<=50K
25027,,,,42.0,Assoc-acdm,Sales,Male,<=50K
25028,,,,30.0,9th,Craft-repair,Male,<=50K
25029,,,,33.0,HS-grad,Transport-moving,Male,<=50K
25030,,,,43.0,Some-college,Sales,Male,<=50K
25031,,,,20.0,9th,Exec-managerial,Female,<=50K
25032,,,,30.0,Some-college,Farming-fishing,Male,<=50K
25033,,,,37.0,HS-grad,Transport-moving,Male,<=50K
25035,,,,49.0,Bachelors,Prof-specialty,Male,>50K
25036,,,,65.0,HS-grad,Other-service,Female,<=50K
25037,,,,35.0,Prof-school,Prof-specialty,Male,>50K
25038,,,,27.0,Bachelors,Craft-repair,Male,<=50K
25039,,,,33.0,HS-grad,Sales,Male,>50K
25040,,,,18.0,12th,Sales,Female,<=50K
25041,,,,41.0,Masters,Prof-specialty,Male,<=50K
25042,,,,38.0,Bachelors,Exec-managerial,Male,<=50K
25043,,,,45.0,HS-grad,Machine-op-inspct,Male,<=50K
25045,,,,33.0,Some-college,Other-service,Female,<=50K
25046,,,,28.0,HS-grad,Handlers-cleaners,Male,<=50K
25047,,,,47.0,HS-grad,Prof-specialty,Female,<=50K
25048,,,,30.0,Assoc-acdm,Adm-clerical,Female,<=50K
25049,,,,36.0,Assoc-acdm,Prof-specialty,Male,<=50K
25050,,,,21.0,HS-grad,Sales,Male,<=50K
25051,,,,44.0,Bachelors,Prof-specialty,Male,<=50K
25052,,,,33.0,HS-grad,Sales,Male,<=50K
25054,,,,29.0,Some-college,Craft-repair,Male,<=50K
25055,,,,45.0,Some-college,Craft-repair,Male,>50K
25057,,,,29.0,Assoc-voc,Protective-serv,Male,>50K
25058,,,,27.0,Bachelors,Prof-specialty,Female,<=50K
25059,,,,21.0,Some-college,Machine-op-inspct,Male,<=50K
25061,,,,49.0,Some-college,Craft-repair,Male,>50K
25062,,,,35.0,Some-college,Exec-managerial,Male,<=50K
25063,,,,47.0,HS-grad,Craft-repair,Male,>50K
25064,,,,37.0,Some-college,Transport-moving,Male,<=50K
25065,,,,37.0,Assoc-voc,Prof-specialty,Male,>50K
25066,,,,26.0,HS-grad,Craft-repair,Male,<=50K
25068,,,,55.0,Some-college,Craft-repair,Male,<=50K
25069,,,,47.0,Assoc-acdm,Sales,Male,>50K
25070,,,,59.0,HS-grad,Craft-repair,Female,<=50K
25071,,,,70.0,HS-grad,Adm-clerical,Female,<=50K
25072,,,,53.0,HS-grad,Tech-support,Male,>50K
25073,,,,39.0,HS-grad,Prof-specialty,Female,<=50K
25074,,,,38.0,9th,Handlers-cleaners,Male,<=50K
25075,,,,33.0,Some-college,Tech-support,Female,<=50K
25077,,,,28.0,HS-grad,Adm-clerical,Male,<=50K
25078,,,,74.0,10th,Other-service,Female,<=50K
25079,,,,40.0,Bachelors,Adm-clerical,Male,>50K
25080,,,,35.0,Assoc-voc,Sales,Male,<=50K
25081,,,,35.0,HS-grad,Craft-repair,Male,<=50K
25082,,,,41.0,Some-college,Sales,Male,>50K
25083,,,,38.0,Some-college,Sales,Male,<=50K
25084,,,,29.0,10th,Craft-repair,Male,>50K
25085,,,,46.0,HS-grad,Exec-managerial,Male,<=50K
25086,,,,46.0,HS-grad,Craft-repair,Female,<=50K
25087,,,,40.0,Bachelors,Prof-specialty,Male,>50K
25088,,,,29.0,Bachelors,Exec-managerial,Male,>50K
25089,,,,39.0,Assoc-acdm,Protective-serv,Male,<=50K
25090,,,,31.0,HS-grad,Exec-managerial,Male,<=50K
25091,,,,50.0,Masters,Exec-managerial,Female,<=50K
25092,,,,31.0,Bachelors,Prof-specialty,Female,<=50K
25093,,,,27.0,Some-college,Craft-repair,Male,<=50K
25094,,,,27.0,Some-college,Handlers-cleaners,Male,<=50K
25095,,,,28.0,Bachelors,Prof-specialty,Female,<=50K
25096,,,,21.0,HS-grad,Other-service,Female,<=50K
25097,,,,57.0,Bachelors,Exec-managerial,Male,<=50K
25098,,,,56.0,Masters,Prof-specialty,Female,<=50K
25100,,,,48.0,Preschool,Other-service,Female,<=50K
25101,,,,36.0,Some-college,Sales,Male,<=50K
25102,,,,51.0,12th,Transport-moving,Male,<=50K
25103,,,,39.0,Assoc-acdm,Transport-moving,Male,<=50K
25104,,,,43.0,HS-grad,Transport-moving,Male,>50K
25105,,,,38.0,Masters,Prof-specialty,Male,<=50K
25106,,,,51.0,HS-grad,Machine-op-inspct,Male,<=50K
25107,,,,43.0,HS-grad,Prof-specialty,Male,<=50K
25108,,,,44.0,Masters,Prof-specialty,Male,>50K
25109,,,,35.0,HS-grad,Exec-managerial,Female,<=50K
25110,,,,40.0,HS-grad,Prof-specialty,Male,>50K
25111,,,,39.0,10th,Other-service,Female,<=50K
25112,,,,47.0,7th-8th,Craft-repair,Male,<=50K
25113,,,,23.0,Preschool,Other-service,Female,<=50K
25114,,,,26.0,11th,Machine-op-inspct,Male,<=50K
25115,,,,25.0,HS-grad,Prof-specialty,Female,<=50K
25116,,,,29.0,Some-college,Handlers-cleaners,Male,<=50K
25117,,,,30.0,HS-grad,Machine-op-inspct,Male,<=50K
25118,,,,57.0,Bachelors,Adm-clerical,Male,<=50K
25119,,,,37.0,Assoc-voc,Sales,Male,>50K
25120,,,,39.0,Bachelors,Sales,Male,>50K
25121,,,,37.0,Masters,Exec-managerial,Female,>50K
25123,,,,21.0,Some-college,Sales,Female,<=50K
25124,,,,25.0,Some-college,Adm-clerical,Female,<=50K
25125,,,,61.0,HS-grad,Adm-clerical,Female,<=50K
25126,,,,59.0,HS-grad,Adm-clerical,Male,<=50K
25127,,,,28.0,HS-grad,Handlers-cleaners,Male,<=50K
25128,,,,24.0,Some-college,Adm-clerical,Female,<=50K
25129,,,,47.0,HS-grad,Machine-op-inspct,Male,>50K
25130,,,,29.0,HS-grad,Transport-moving,Male,<=50K
25131,,,,49.0,9th,Other-service,Female,<=50K
25132,,,,41.0,Bachelors,Prof-specialty,Female,<=50K
25133,,,,33.0,Some-college,Exec-managerial,Female,<=50K
25135,,,,40.0,Doctorate,Prof-specialty,Female,>50K
25136,,,,32.0,Some-college,Handlers-cleaners,Male,<=50K
25137,,,,48.0,Bachelors,Sales,Male,>50K
25138,,,,24.0,Some-college,Sales,Female,<=50K
25139,,,,50.0,Assoc-voc,Tech-support,Male,>50K
25140,,,,31.0,HS-grad,Protective-serv,Male,<=50K
25141,,,,23.0,Assoc-voc,Craft-repair,Male,>50K
25142,,,,35.0,HS-grad,Other-service,Male,<=50K
25143,,,,50.0,HS-grad,Protective-serv,Male,<=50K
25144,,,,39.0,9th,Handlers-cleaners,Male,<=50K
25145,,,,52.0,7th-8th,Other-service,Male,<=50K
25146,,,,44.0,HS-grad,Farming-fishing,Male,<=50K
25147,,,,43.0,Bachelors,Prof-specialty,Male,>50K
25148,,,,39.0,HS-grad,Prof-specialty,Male,<=50K
25149,,,,33.0,7th-8th,Farming-fishing,Male,>50K
25150,,,,31.0,Masters,Exec-managerial,Male,>50K
25151,,,,40.0,Some-college,Prof-specialty,Female,>50K
25152,,,,28.0,Prof-school,Prof-specialty,Male,<=50K
25153,,,,19.0,12th,Prof-specialty,Female,<=50K
25154,,,,35.0,Assoc-voc,Craft-repair,Male,<=50K
25155,,,,44.0,Bachelors,Prof-specialty,Male,<=50K
25156,,,,40.0,Bachelors,Adm-clerical,Male,<=50K
25157,,,,20.0,Some-college,Adm-clerical,Female,<=50K
25158,,,,55.0,HS-grad,Craft-repair,Male,>50K
25159,,,,30.0,7th-8th,Transport-moving,Male,<=50K
25160,,,,38.0,HS-grad,Sales,Male,>50K
25161,,,,75.0,HS-grad,Sales,Male,<=50K
25162,,,,17.0,11th,Other-service,Male,<=50K
25164,,,,20.0,Some-college,Sales,Male,<=50K
25165,,,,25.0,Assoc-acdm,Tech-support,Male,<=50K
25166,,,,27.0,Bachelors,Sales,Male,<=50K
25167,,,,19.0,Some-college,Sales,Female,<=50K
25168,,,,21.0,Some-college,Sales,Female,<=50K
25169,,,,19.0,Some-college,Other-service,Male,<=50K
25170,,,,42.0,Some-college,Other-service,Male,<=50K
25171,,,,28.0,10th,Craft-repair,Male,<=50K
25172,,,,47.0,Some-college,Craft-repair,Male,>50K
25173,,,,59.0,Some-college,Other-service,Female,<=50K
25174,,,,50.0,HS-grad,Craft-repair,Male,>50K
25175,,,,48.0,HS-grad,Exec-managerial,Male,<=50K
25176,,,,33.0,HS-grad,Protective-serv,Male,<=50K
25177,,,,27.0,Assoc-acdm,Sales,Female,<=50K
25178,,,,45.0,Doctorate,Prof-specialty,Male,>50K
25179,,,,24.0,7th-8th,Sales,Male,<=50K
25180,,,,31.0,HS-grad,Adm-clerical,Female,>50K
25181,,,,24.0,5th-6th,Farming-fishing,Male,<=50K
25182,,,,29.0,HS-grad,Exec-managerial,Male,<=50K
25183,,,,24.0,HS-grad,Machine-op-inspct,Male,<=50K
25184,,,,24.0,Bachelors,Adm-clerical,Female,<=50K
25185,,,,28.0,Some-college,Exec-managerial,Female,<=50K
25187,,,,36.0,Some-college,Handlers-cleaners,Male,<=50K
25188,,,,58.0,7th-8th,Transport-moving,Male,<=50K
25189,,,,51.0,Some-college,Exec-managerial,Female,<=50K
25190,,,,42.0,Some-college,Craft-repair,Male,>50K
25191,,,,39.0,Some-college,Machine-op-inspct,Male,<=50K
25192,,,,26.0,Bachelors,Prof-specialty,Female,<=50K
25193,,,,39.0,Some-college,Craft-repair,Male,<=50K
25194,,,,28.0,Bachelors,Prof-specialty,Male,<=50K
25195,,,,51.0,Bachelors,Prof-specialty,Male,>50K
25196,,,,45.0,Bachelors,Exec-managerial,Male,<=50K
25197,,,,45.0,Assoc-voc,Craft-repair,Male,<=50K
25198,,,,23.0,Bachelors,Prof-specialty,Female,<=50K
25199,,,,38.0,Some-college,Other-service,Male,<=50K
25200,,,,38.0,11th,Transport-moving,Male,<=50K
25201,,,,39.0,Some-college,Machine-op-inspct,Male,<=50K
25202,,,,52.0,Assoc-voc,Farming-fishing,Male,<=50K
25203,,,,17.0,12th,Sales,Female,<=50K
25204,,,,31.0,Bachelors,Exec-managerial,Male,<=50K
25205,,,,22.0,HS-grad,Transport-moving,Male,<=50K
25206,,,,47.0,HS-grad,Adm-clerical,Female,<=50K
25207,,,,28.0,Some-college,Adm-clerical,Female,<=50K
25209,,,,41.0,HS-grad,Transport-moving,Male,>50K
25210,,,,29.0,Masters,Prof-specialty,Male,<=50K
25211,,,,42.0,Prof-school,Prof-specialty,Male,>50K
25212,,,,52.0,Some-college,Adm-clerical,Male,<=50K
25213,,,,35.0,Bachelors,Prof-specialty,Female,<=50K
25214,,,,28.0,Assoc-acdm,Adm-clerical,Female,<=50K
25215,,,,46.0,Masters,Prof-specialty,Male,>50K
25217,,,,45.0,HS-grad,Adm-clerical,Female,<=50K
25218,,,,21.0,HS-grad,Transport-moving,Male,<=50K
25219,,,,74.0,10th,Adm-clerical,Male,<=50K
25220,,,,29.0,HS-grad,Transport-moving,Male,<=50K
25221,,,,39.0,HS-grad,Adm-clerical,Female,<=50K
25222,,,,44.0,Some-college,Craft-repair,Male,>50K
25223,,,,23.0,Bachelors,Farming-fishing,Male,<=50K
25224,,,,32.0,Assoc-acdm,Exec-managerial,Female,<=50K
25226,,,,43.0,HS-grad,Exec-managerial,Female,>50K
25227,,,,23.0,Preschool,Other-service,Female,<=50K
25228,,,,18.0,Some-college,Adm-clerical,Female,<=50K
25229,,,,38.0,HS-grad,Handlers-cleaners,Male,<=50K
25230,,,,33.0,Bachelors,Prof-specialty,Male,<=50K
25231,,,,19.0,Some-college,Other-service,Female,<=50K
25232,,,,23.0,Some-college,Transport-moving,Male,<=50K
25233,,,,37.0,HS-grad,Tech-support,Male,<=50K
25234,,,,25.0,HS-grad,Farming-fishing,Male,<=50K
25235,,,,36.0,HS-grad,Transport-moving,Male,<=50K
25236,,,,45.0,12th,Adm-clerical,Female,>50K
25237,,,,32.0,Bachelors,Adm-clerical,Female,<=50K
25239,,,,18.0,11th,Craft-repair,Male,<=50K
25240,,,,25.0,HS-grad,Transport-moving,Male,<=50K
25241,,,,29.0,Masters,Sales,Male,<=50K
25242,,,,53.0,Some-college,Craft-repair,Male,<=50K
25243,,,,33.0,Doctorate,Prof-specialty,Male,>50K
25244,,,,27.0,Bachelors,Craft-repair,Male,<=50K
25245,,,,24.0,HS-grad,Protective-serv,Male,<=50K
25246,,,,54.0,7th-8th,Machine-op-inspct,Male,<=50K
25247,,,,23.0,Some-college,Sales,Female,<=50K
25248,,,,45.0,Assoc-voc,Adm-clerical,Female,<=50K
25249,,,,36.0,Some-college,Exec-managerial,Female,>50K
25250,,,,36.0,11th,Craft-repair,Male,>50K
25251,,,,44.0,Masters,Prof-specialty,Female,<=50K
25252,,,,24.0,HS-grad,Transport-moving,Male,<=50K
25253,,,,39.0,Some-college,Sales,Male,<=50K
25254,,,,50.0,HS-grad,Handlers-cleaners,Female,<=50K
25255,,,,38.0,HS-grad,Exec-managerial,Female,>50K
25256,,,,58.0,Bachelors,Exec-managerial,Female,<=50K
25257,,,,44.0,HS-grad,Other-service,Male,<=50K
25258,,,,24.0,Bachelors,Sales,Male,<=50K
25259,,,,52.0,HS-grad,Exec-managerial,Male,>50K
25260,,,,46.0,Bachelors,Sales,Male,>50K
25261,,,,50.0,Doctorate,Prof-specialty,Male,>50K
25262,,,,34.0,Assoc-acdm,Craft-repair,Male,<=50K
25263,,,,40.0,Assoc-acdm,Tech-support,Male,<=50K
25264,,,,53.0,Bachelors,Adm-clerical,Female,<=50K
25265,,,,24.0,HS-grad,Adm-clerical,Female,<=50K
25267,,,,26.0,Some-college,Craft-repair,Male,<=50K
25268,,,,22.0,Assoc-acdm,Handlers-cleaners,Male,<=50K
25269,,,,36.0,HS-grad,Craft-repair,Male,<=50K
25271,,,,36.0,Bachelors,Prof-specialty,Male,>50K
25272,,,,43.0,Bachelors,Prof-specialty,Female,<=50K
25273,,,,60.0,7th-8th,Handlers-cleaners,Male,<=50K
25274,,,,49.0,Masters,Prof-specialty,Male,>50K
25275,,,,50.0,7th-8th,Craft-repair,Male,>50K
25276,,,,34.0,7th-8th,Handlers-cleaners,Male,<=50K
25277,,,,46.0,Some-college,Adm-clerical,Male,<=50K
25278,,,,46.0,Bachelors,Transport-moving,Male,<=50K
25279,,,,69.0,HS-grad,Other-service,Male,<=50K
25280,,,,32.0,10th,Craft-repair,Male,>50K
25281,,,,40.0,Bachelors,Prof-specialty,Male,>50K
25282,,,,61.0,5th-6th,Handlers-cleaners,Male,<=50K
25283,,,,56.0,Some-college,Exec-managerial,Male,>50K
25284,,,,47.0,HS-grad,Tech-support,Male,<=50K
25285,,,,29.0,HS-grad,Machine-op-inspct,Male,<=50K
25286,,,,37.0,HS-grad,Machine-op-inspct,Male,<=50K
25287,,,,51.0,Prof-school,Prof-specialty,Female,>50K
25288,,,,44.0,Masters,Exec-managerial,Male,>50K
25289,,,,33.0,HS-grad,Other-service,Female,<=50K
25290,,,,51.0,Prof-school,Prof-specialty,Male,>50K
25291,,,,24.0,Assoc-voc,Machine-op-inspct,Male,<=50K
25292,,,,37.0,Assoc-voc,Other-service,Female,<=50K
25293,,,,40.0,Some-college,Exec-managerial,Male,<=50K
25294,,,,34.0,Masters,Exec-managerial,Male,<=50K
25296,,,,56.0,HS-grad,Exec-managerial,Male,<=50K
25297,,,,69.0,11th,Adm-clerical,Female,<=50K
25298,,,,41.0,Assoc-voc,Other-service,Female,<=50K
25299,,,,40.0,HS-grad,Craft-repair,Male,<=50K
